strategy,params,total_return,cagr,max_drawdown,sharpe,sortino,calmar,number_of_trades,win_rate,average_trade_return,profit_factor
volume_breakout,"{'breakout_window': 10, 'volume_multiplier': 1.5, 'trend_window': 100}",1.692463937536837,0.06222054563937629,-0.23539975295744164,0.4394689875279674,0.42562527969794695,0.26431865308977304,34.0,0.4411764705882353,0.03634757518408121,2.602064216698604
donchian_breakout,"{'entry_window': 20, 'exit_window': 20}",1.6392945191786437,0.06093018341557688,-0.5049088488792572,0.3889936257072936,0.4356322665072893,0.12067561016374181,57.0,0.47368421052631576,0.023166451096390248,1.7226744817475892
volume_breakout,"{'breakout_window': 40, 'volume_multiplier': 1.0, 'trend_window': 75}",1.6201209892806365,0.06045886776729348,-0.3149491808597208,0.4360291817890087,0.40221094530986007,0.19196388319619737,37.0,0.4594594594594595,0.03159167960530407,2.4194359117435282
pullback_continuation,"{'pullback_ema_window': 20, 'trend_window': 75, 'long_window': 150, 'atr_stop_multiplier': 2.5}",1.6024760505378635,0.0600222567193085,-0.2799175239883136,0.4648798242325434,0.4044174103165149,0.21442836398415124,51.0,0.3333333333333333,0.024494490604937073,2.4576735881197385
pullback_continuation,"{'pullback_ema_window': 20, 'trend_window': 75, 'long_window': 200, 'atr_stop_multiplier': 2.5}",1.6024760505378635,0.0600222567193085,-0.2799175239883136,0.4648798242325434,0.4044174103165149,0.21442836398415124,51.0,0.3333333333333333,0.024494490604937073,2.4576735881197385
volume_breakout,"{'breakout_window': 10, 'volume_multiplier': 1.5, 'trend_window': 75}",1.6013492790557446,0.059994281247575776,-0.2455147216433099,0.4401164353537072,0.3947634987721737,0.2443612376724888,39.0,0.46153846153846156,0.030671075422979588,2.426100708809235
pullback_continuation,"{'pullback_ema_window': 10, 'trend_window': 75, 'long_window': 150, 'atr_stop_multiplier': 3.0}",1.5942638272834064,0.05981810252256392,-0.26347248729306705,0.4399988690007888,0.4015975117325153,0.22703737736390953,62.0,0.3064516129032258,0.02015411672606892,2.1875002604399967
rsi_pullback,"{'rsi_window': 21, 'entry_threshold': 35, 'exit_threshold': 65}",1.587342638820605,0.059645571375046114,-0.2393545422278348,0.5418521875830243,0.2951363186762307,0.24919339662362114,7.0,1.0,0.14745993679609137,inf
volume_breakout,"{'breakout_window': 10, 'volume_multiplier': 1.5, 'trend_window': 50}",1.5784977629192762,0.059424454688631556,-0.23598647391451344,0.44459061392123145,0.39053668854361623,0.2518129692049985,43.0,0.4418604651162791,0.02798392900740906,2.306532114907824
volume_breakout,"{'breakout_window': 40, 'volume_multiplier': 1.2, 'trend_window': 50}",1.520601600829854,0.05795924599261615,-0.1951125544425607,0.4433424668655202,0.3746369821959954,0.2970554414512512,37.0,0.4864864864864865,0.03187119738574187,2.6723217510509873
rsi_pullback,"{'rsi_window': 14, 'entry_threshold': 45, 'exit_threshold': 55}",1.487188241788517,0.057099187753327785,-0.31303883089309803,0.450026040927928,0.31852940085424225,0.18240289101011564,65.0,0.8,0.015168016988881367,2.336645211912229
pullback_continuation,"{'pullback_ema_window': 10, 'trend_window': 75, 'long_window': 150, 'atr_stop_multiplier': 2.5}",1.4368193939098393,0.05578196723206452,-0.2825108138202802,0.41684894526734395,0.38036922159933484,0.1974507328684074,64.0,0.296875,0.018575276457554097,2.0546277096651147
bollinger_mean_reversion,"{'window': 30, 'std_mult': 1.5}",1.4342517769476042,0.05571413734210395,-0.3179324707544189,0.42370814609406393,0.31658365370169406,0.1752389028081983,63.0,0.7301587301587301,0.01536650502934468,2.0907222779704737
donchian_breakout,"{'entry_window': 40, 'exit_window': 20}",1.4341565008185273,0.05571161909725708,-0.4543802077006204,0.3916629796458154,0.379164313343509,0.122610136077855,44.0,0.5227272727272727,0.024928527247499457,1.931845233325207
macd_momentum,"{'fast': 12, 'slow': 26, 'signal': 5}",1.3782286105676822,0.05421717260969072,-0.5072064211736108,0.36847082021701555,0.39437623537714755,0.1068937031282828,217.0,0.3778801843317972,0.005395990995719688,1.3616833002135758
macd_momentum,"{'fast': 8, 'slow': 26, 'signal': 9}",1.3621618799309578,0.053781750514895865,-0.5033727381842301,0.36718125588463946,0.3915785502111425,0.1068427954777563,198.0,0.40404040404040403,0.005760287433249203,1.381313189805916
