strategy,params,total_return,cagr,max_drawdown,sharpe,sortino,calmar,number_of_trades,win_rate,average_trade_return,profit_factor
supertrend,"{'atr_window': 14, 'multiplier': 2.5}",2.8974229209440145,0.3140934362773493,-0.5181779363187113,0.9217784021905178,1.1920856538350808,0.6061497687623707,26.0,0.4230769230769231,0.09091811643105568,2.8785579790700493
donchian_breakout,"{'entry_window': 10, 'exit_window': 10}",2.8970549513327,0.3140685228277402,-0.37752872284030425,0.919345802723077,1.2350776115300013,0.8319062996448938,29.0,0.41379310344827586,0.06973072960323905,2.5983809601282215
volume_breakout,"{'breakout_window': 20, 'volume_multiplier': 1.0, 'trend_window': 75}",2.877576373769469,0.31274703033202056,-0.3521341045904789,0.9516655437290972,1.2314670516921526,0.888147516116724,14.0,0.42857142857142855,0.14582167107058358,5.906943084425811
ema_cross,"{'fast_window': 15, 'slow_window': 30}",2.8204977029915743,0.3088438273948815,-0.5317562675164869,0.8717576474224746,1.1743988434948733,0.5807995998567256,19.0,0.3684210526315789,0.12191696106478608,2.929324690559225
volume_breakout,"{'breakout_window': 40, 'volume_multiplier': 1.0, 'trend_window': 50}",2.8168469116583776,0.30859259385857407,-0.32151157506006567,0.9875736595972672,1.1873084970153902,0.9598179903815965,12.0,0.5833333333333334,0.15529106467441298,6.0890368470857466
supertrend,"{'atr_window': 10, 'multiplier': 2.5}",2.8122010371428554,0.30827260463767825,-0.49230915527544716,0.9137045479213013,1.2140900343177359,0.6261768673897596,26.0,0.4230769230769231,0.0901443965881445,2.857593715779948
volume_breakout,"{'breakout_window': 20, 'volume_multiplier': 1.2, 'trend_window': 75}",2.8084459228128344,0.30801373957247047,-0.31122528960001483,0.9637723885105753,1.1994238266672257,0.989680947741516,11.0,0.36363636363636365,0.18240860143736654,7.303359952821318
rsi_pullback,"{'rsi_window': 10, 'entry_threshold': 35, 'exit_threshold': 65}",2.771587817255636,0.30546197596400027,-0.15475975825461108,1.6489830228442943,1.15358068271009,1.9737816820665588,9.0,1.0,0.16043382125655686,inf
volume_breakout,"{'breakout_window': 10, 'volume_multiplier': 1.5, 'trend_window': 100}",2.744536831608449,0.303576468685822,-0.35728156739657935,1.012019915547155,1.1853460168386303,0.8496841046066472,6.0,0.6666666666666666,0.3079792192487409,10.783687745885192
volume_breakout,"{'breakout_window': 20, 'volume_multiplier': 1.5, 'trend_window': 100}",2.744536831608449,0.303576468685822,-0.35728156739657935,1.012019915547155,1.1853460168386303,0.8496841046066472,6.0,0.6666666666666666,0.3079792192487409,10.783687745885192
ema_cross,"{'fast_window': 15, 'slow_window': 20}",2.6990965284587105,0.3003845434066532,-0.48874492881507725,0.8618226798902958,1.1305197248289904,0.6146039082899772,21.0,0.47619047619047616,0.10636572597694376,2.949416704934314
volume_breakout,"{'breakout_window': 10, 'volume_multiplier': 1.2, 'trend_window': 50}",2.6911659127316496,0.2998242542159204,-0.2926968706986799,0.9634756422441786,1.1676657037022269,1.0243507335771207,14.0,0.35714285714285715,0.14347941050178545,5.85583421575632
ema_cross,"{'fast_window': 5, 'slow_window': 20}",2.639490029196312,0.29614966228265227,-0.4619373093520469,0.8606062904975453,1.1591836273971672,0.6411035789641182,41.0,0.3170731707317073,0.06020960610117834,2.503907873601228
volume_breakout,"{'breakout_window': 20, 'volume_multiplier': 1.2, 'trend_window': 50}",2.6353075473477716,0.29585043235653674,-0.3301357627417315,0.9618324933004387,1.1360899308151118,0.8961477844736969,13.0,0.38461538461538464,0.14577176839905784,6.244731374467068
volume_breakout,"{'breakout_window': 40, 'volume_multiplier': 1.5, 'trend_window': 100}",2.6185866642599147,0.29465140401061785,-0.3572815673965791,0.9928997701557541,1.1642096043647467,0.824703625652083,6.0,0.6666666666666666,0.30268018315524325,9.229950981956225
ema_cross,"{'fast_window': 10, 'slow_window': 30}",2.6143548565971195,0.29434724572383786,-0.4756444757498637,0.8445351934109123,1.1321903584058666,0.618838777134525,22.0,0.45454545454545453,0.10433097271353019,2.8172954230568963
macd_momentum,"{'fast': 8, 'slow': 21, 'signal': 9}",2.568047676776514,0.2910002119116384,-0.44661104802699814,0.8994160446929296,1.0307744842699478,0.6515741453266671,58.0,0.3793103448275862,0.030833795380520085,1.939730071439795
donchian_breakout,"{'entry_window': 40, 'exit_window': 10}",2.542792016306061,0.2891601048104502,-0.3606178552203021,0.9645755720225195,1.1536187183035982,0.8018463329659641,17.0,0.47058823529411764,0.1048988444519005,3.63200884347641
ema_cross,"{'fast_window': 20, 'slow_window': 30}",2.530372520636951,0.2882513824751205,-0.5240179153877853,0.8311645340470635,1.1150680950277865,0.5500792511298165,15.0,0.4,0.16147652117957761,3.2350568018706576
macd_momentum,"{'fast': 8, 'slow': 26, 'signal': 5}",2.4980152638608737,0.2858717764410015,-0.3977730825619229,0.8890278195157022,1.0069515424522522,0.7186805467071762,69.0,0.36231884057971014,0.024578823501235057,1.9222993381084743
donchian_breakout,"{'entry_window': 20, 'exit_window': 20}",2.4684448694677337,0.2836816865675862,-0.4738051450043642,0.8354867163760908,1.151378594224135,0.5987307009192,16.0,0.5,0.1286494478218033,3.4996424445729377
volume_breakout,"{'breakout_window': 40, 'volume_multiplier': 1.2, 'trend_window': 50}",2.456470396208699,0.2827905674545592,-0.3026444165816784,0.9507651047998673,1.093795875313737,0.9343987596025549,11.0,0.45454545454545453,0.15903272570027058,6.330291301985543
volume_breakout,"{'breakout_window': 40, 'volume_multiplier': 1.2, 'trend_window': 75}",2.451495767678967,0.2824196388712963,-0.31654086690294336,0.9211005599636231,1.1223947382038317,0.8922059310524691,10.0,0.4,0.1808367221362548,6.453880512341091
donchian_breakout,"{'entry_window': 20, 'exit_window': 10}",2.4070752391407058,0.2790883795251158,-0.38556487699651065,0.8894204060704184,1.114443684119414,0.7238428502595207,22.0,0.45454545454545453,0.0831481558318464,2.7465488396227506
volume_breakout,"{'breakout_window': 40, 'volume_multiplier': 1.0, 'trend_window': 75}",2.3236790064087782,0.27273927928511466,-0.35713397058001295,0.887872468143498,1.1048949822948937,0.7636889843947501,12.0,0.4166666666666667,0.1486826855666843,5.098877041369669
donchian_breakout,"{'entry_window': 10, 'exit_window': 20}",2.3039161708027738,0.2712160656495737,-0.5896111026462821,0.7781174602780894,1.1162457532294057,0.4599914493338177,20.0,0.5,0.11102709648356199,2.771281161755339
rsi_pullback,"{'rsi_window': 21, 'entry_threshold': 45, 'exit_threshold': 65}",2.2951085459997276,0.2705348743285032,-0.3688102467070664,0.9655941606935715,0.804143839651274,0.7335340510302577,6.0,1.0,0.22535237663507926,inf
supertrend,"{'atr_window': 14, 'multiplier': 2.0}",2.29445276034317,0.27048409696650544,-0.5077082444229235,0.8447169076666867,1.1369753266541964,0.53275498268488,37.0,0.4594594594594595,0.04681690531376335,2.167506650667254
donchian_breakout,"{'entry_window': 55, 'exit_window': 10}",2.2413818233288283,0.266347784243806,-0.28645202282764837,0.9507200441059545,1.106507921034762,0.9298163846588068,15.0,0.4666666666666667,0.11033140911573214,3.6334861737567308
rsi_pullback,"{'rsi_window': 14, 'entry_threshold': 40, 'exit_threshold': 60}",2.233628708186216,0.26573898885623204,-0.1547597582546112,1.4675096591661705,0.9455923876589332,1.7171065130448027,9.0,1.0,0.1403453610526867,inf
macd_momentum,"{'fast': 12, 'slow': 21, 'signal': 9}",2.231793671372747,0.26559472613873414,-0.5498464275707643,0.8366324253441606,0.9650020650048281,0.483034376184162,55.0,0.41818181818181815,0.02980514901717281,1.935913171115505
bollinger_mean_reversion,"{'window': 15, 'std_mult': 2.0}",2.1763862444445574,0.2612076843639912,-0.259966256020546,0.9932272610074592,0.7500461586707886,1.0047753441636944,29.0,0.896551724137931,0.0436854044032665,3.8755243512536732
